team1,team2,toss_winner,venue,winner,team1_matches_played,team1_wins,team1_win_percentage,team1_recent_form,team1_total_runs,team1_balls_faced,team1_strike_rate,team1_wickets,team1_balls_bowled,team1_economy,team2_matches_played,team2_wins,team2_win_percentage,team2_recent_form,team2_total_runs,team2_balls_faced,team2_strike_rate,team2_wickets,team2_balls_bowled,team2_economy,win_percentage_diff,recent_form_diff,strike_rate_diff,economy_diff,wickets_diff
Kochi Tuskers Kerala,Punjab Kings,Punjab Kings,Holkar Cricket Stadium,Punjab Kings,14,6,42.85714285714285,2,1901,1582,120.16434892541088,74,1614,7.382899628252788,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,-2.218614718614731,0,-15.859135682650049,-0.9035043887421912,-1434
Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,-2.2474747474747474,2,2.573937382662507,0.20320801540165334,43
Mumbai Indians,Deccan Chargers,Deccan Chargers,Wankhede Stadium,Deccan Chargers,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,75,29,38.66666666666666,2,11463,9034,126.8873145893292,446,9039,7.711915034848988,15.845968712394715,0,8.419689792160497,0.18804607443392563,1261
Punjab Kings,Delhi Capitals,Delhi Capitals,Himachal Pradesh Cricket Association Stadium,Punjab Kings,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,0.8810010214504587,1,3.237904530993319,0.18782761712152052,-68
Kochi Tuskers Kerala,Rajasthan Royals,Kochi Tuskers Kerala,Holkar Cricket Stadium,Kochi Tuskers Kerala,14,6,42.85714285714285,2,1901,1582,120.16434892541088,74,1614,7.382899628252788,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,-5.653495440729493,0,-13.640536111477587,-0.6886049471887956,-1271
Pune Warriors,Deccan Chargers,Deccan Chargers,Dr DY Patil Sports Academy,Deccan Chargers,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,75,29,38.66666666666666,2,11463,9034,126.8873145893292,446,9039,7.711915034848988,-12.579710144927528,0,-10.07673218991711,-0.1726077231392571,-208
Punjab Kings,Royal Challengers Bangalore,Punjab Kings,Himachal Pradesh Cricket Association Stadium,Punjab Kings,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,-3.813131313131308,-2,-0.3358549432372797,0.12105412986179687,-80
Chennai Super Kings,Kochi Tuskers Kerala,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,14,6,42.85714285714285,2,1901,1582,120.16434892541088,74,1614,7.382899628252788,13.492063492063501,0,14.95655911867533,0.49535260610669596,1490
Pune Warriors,Kolkata Knight Riders,Kolkata Knight Riders,Dr DY Patil Sports Academy,Kolkata Knight Riders,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,-25.049407114624504,0,-16.974819769223615,-0.42283456002179776,-1307
Mumbai Indians,Rajasthan Royals,Mumbai Indians,Wankhede Stadium,Rajasthan Royals,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,6.001997081189032,0,1.5021193446012262,-0.17154346615866967,362
Punjab Kings,Deccan Chargers,Punjab Kings,Himachal Pradesh Cricket Association Stadium,Deccan Chargers,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,75,29,38.66666666666666,2,11463,9034,126.8873145893292,446,9039,7.711915034848988,6.409090909090921,0,9.136170018731733,0.5744889821459909,1062
Royal Challengers Bangalore,Chennai Super Kings,Royal Challengers Bangalore,M Chinnaswamy Stadium,Royal Challengers Bangalore,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-7.460317460317462,2,1.238431507211999,0.28709765277369836,24
Kolkata Knight Riders,Mumbai Indians,Mumbai Indians,Eden Gardens,Mumbai Indians,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-3.376271742697739,0,-1.5216022128539919,0.062180762448615035,-162
Royal Challengers Bangalore,Chennai Super Kings,Chennai Super Kings,Wankhede Stadium,Chennai Super Kings,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-7.460317460317462,2,1.238431507211999,0.28709765277369836,24
Mumbai Indians,Kolkata Knight Riders,Mumbai Indians,Wankhede Stadium,Mumbai Indians,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,3.376271742697739,0,1.5216022128539919,-0.062180762448615035,162
Royal Challengers Bangalore,Mumbai Indians,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Royal Challengers Bangalore,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-5.623746490172486,2,1.052335169808515,0.2653887778502684,-119
Chennai Super Kings,Royal Challengers Bangalore,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,7.460317460317462,-2,-1.238431507211999,-0.28709765277369836,-24
Chennai Super Kings,Mumbai Indians,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",Mumbai Indians,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,1.836570970144976,0,-0.18609633740348386,-0.021708874923429988,-143
Kolkata Knight Riders,Delhi Capitals,Delhi Capitals,Eden Gardens,Delhi Capitals,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,6.941607082056514,1,0.9998220915680918,-0.1364345281419297,-31
Mumbai Indians,Pune Warriors,Mumbai Indians,Wankhede Stadium,Pune Warriors,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,28.425678857322243,0,18.496421982077607,0.3606537975731827,1469
Rajasthan Royals,Punjab Kings,Punjab Kings,Sawai Mansingh Stadium,Rajasthan Royals,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,3.4348807221147624,0,-2.2185995711724615,-0.21489944155339558,-163
Deccan Chargers,Chennai Super Kings,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Chennai Super Kings,75,29,38.66666666666666,2,11463,9034,126.8873145893292,446,9039,7.711915034848988,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-17.68253968253969,0,-8.233593454757013,-0.16633719951049564,-1118
Royal Challengers Bangalore,Delhi Capitals,Delhi Capitals,M Chinnaswamy Stadium,Royal Challengers Bangalore,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,4.6941323345817665,3,3.5737594742305987,0.06677348725972365,12
Pune Warriors,Punjab Kings,Pune Warriors,Subrata Roy Sahara Stadium,Pune Warriors,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,-18.98880105401845,0,-19.212902208648842,-0.747096705285248,-1270
Rajasthan Royals,Kolkata Knight Riders,Kolkata Knight Riders,Sawai Mansingh Stadium,Rajasthan Royals,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,-2.625725338491293,0,0.019482868252765684,0.10936270371005463,-200
Deccan Chargers,Mumbai Indians,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Mumbai Indians,75,29,38.66666666666666,2,11463,9034,126.8873145893292,446,9039,7.711915034848988,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,-15.845968712394715,0,-8.419689792160497,-0.18804607443392563,-1261
Delhi Capitals,Chennai Super Kings,Delhi Capitals,Feroz Shah Kotla,Delhi Capitals,267,118,44.19475655430712,1,41696,31401,132.7855800770676,1576,31610,8.098576399873458,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-12.154449794899229,-1,-2.3353279670186,0.2203241655139747,12
Royal Challengers Bangalore,Kolkata Knight Riders,Royal Challengers Bangalore,M Chinnaswamy Stadium,Kolkata Knight Riders,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,-2.2474747474747474,2,2.573937382662507,0.20320801540165334,43
Mumbai Indians,Rajasthan Royals,Rajasthan Royals,Wankhede Stadium,Mumbai Indians,277,151,54.51263537906137,2,45087,33322,135.3070043814897,1707,33427,7.899961109282914,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,6.001997081189032,0,1.5021193446012262,-0.17154346615866967,362
Chennai Super Kings,Royal Challengers Bangalore,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",Chennai Super Kings,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,270,132,48.888888888888886,4,43275,31736,136.3593395512982,1588,31896,8.165349887133182,7.460317460317462,-2,-1.238431507211999,-0.28709765277369836,-24
Punjab Kings,Pune Warriors,Punjab Kings,"Punjab Cricket Association Stadium, Mohali",Punjab Kings,264,119,45.07575757575758,2,42861,31510,136.02348460806093,1508,31068,8.286404016994979,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,18.98880105401845,0,19.212902208648842,0.747096705285248,1270
Kolkata Knight Riders,Rajasthan Royals,Rajasthan Royals,Eden Gardens,Kolkata Knight Riders,264,135,51.13636363636363,2,41333,30895,133.7854021686357,1545,31169,7.962141871731529,235,114,48.51063829787234,2,37361,27922,133.80488503688846,1345,28194,8.071504575441583,2.625725338491293,0,-0.019482868252765684,-0.10936270371005463,200
Pune Warriors,Chennai Super Kings,Chennai Super Kings,Subrata Roy Sahara Stadium,Pune Warriors,46,12,26.08695652173913,2,6358,5443,116.81058239941208,238,5457,7.539307311709731,252,142,56.34920634920635,2,41070,30395,135.1209080440862,1564,30210,7.878252234359484,-30.26224982746722,0,-18.310325644674123,-0.33894492264975273,-1326
